m00018,48255130,48255385,0
m00097,48997624,48997873,0
m00018,61989473,61989728,1
m00096,43179227,43179476,0
m00004,17987484,17987739,0
m00005,90478161,90478416,0
m00043,90102614,90102863,0
m00061,46786436,46786685,0
m00056,45239848,45240097,0
m00059,80881185,80881434,0
m00044,20241264,20241513,1
m00005,87266783,87267038,0
m00030,54584752,54585001,0
m00058,83210795,83211044,0
m00068,25889639,25889888,1
m00045,70629808,70630057,1
m00107,65455376,65455625,0
m00018,26188476,26188731,1
m00060,160380918,160381167,0
m00124,7966150,7966405,0
m00073,39252706,39252955,1
m00037,41947741,41947990,0
m00045,92411187,92411436,0
m00071,33438016,33438265,1
m00006,114632985,114633234,0
m00037,63763497,63763746,0
m00022,12449659,12449914,1
m00100,17857325,17857574,0
mSu,5832628,5832877,1
m00003,68020736,68020991,0
mSu,3449171,3449420,1
m00096,8699583,8699832,0
mSu,6227067,6227316,1
m00052,63383624,63383873,1
m00032,117030941,117031190,0
m00001,48524210,48524459,1
m00100,11136037,11136286,0
m00044,71107834,71108083,0
m00030,77329662,77329911,0
mSu,3466410,3466659,1
mSu,3076961,3077210,1
m00039,23388734,23388983,0
m00023,126008950,126009199,0
m00068,27168394,27168643,1
m00084,50868104,50868353,1
m00049,47891678,47891927,1
m00053,20293115,20293364,1
m00004,86344820,86345075,0
m00055,17686063,17686312,1
m00038,88413627,88413876,0
m00038,68563935,68564184,0
m00021,63229784,63230039,0
m00001,15525497,15525746,1
m00122,135915319,135915568,1
m00003,61676803,61677058,1
m00056,116604,116853,0
m00035,124752537,124752786,0
m00060,72393584,72393833,0
m00056,12538986,12539235,0
m00052,144218568,144218817,1
m00095,28219699,28219948,0
m00060,68438124,68438373,0
mSu,567930,568179,1
m00026,35662650,35662899,1
m00006,73731406,73731655,0
m00079,89058038,89058287,1
m00053,20725561,20725810,0
m00100,13045518,13045767,0
m00021,53659964,53660219,0
m00107,131672610,131672859,1
m00060,89094812,89095061,0
m00026,25022492,25022741,1
m00025,40819683,40819938,1
m00100,18038036,18038285,0
m00079,111597154,111597403,1
m00022,58912005,58912260,0
m00056,47065259,47065508,0
m00059,35958985,35959234,0
m00071,90541907,90542156,1
m00055,6844485,6844734,1
m00100,1093332,1093581,0
m00048,7005790,7006039,1
m00035,112121181,112121430,1
m00025,113062790,113063045,1
m00068,19393976,19394225,1
m00025,32325222,32325477,1
m00073,3351947,3352196,1
m00060,118535144,118535393,0
m00071,108217488,108217737,1
m00035,35893311,35893560,0
m00096,99852345,99852594,0
m00043,12265793,12266042,0
m00052,27528057,27528306,1
m00048,20924904,20925153,1
m00030,59104683,59104932,0
m00047,78199854,78200103,0
m00023,102608457,102608706,0
m00004,101238301,101238556,0
m00060,180781645,180781894,1
m00006,126078996,126079245,0
m00047,60818187,60818436,0
m00030,6303046,6303295,1
m00095,14389710,14389959,0
m00035,85852249,85852498,0
mSu,3491922,3492171,1
mSu,1529744,1529993,1
m00037,57288116,57288365,0
m00005,91349908,91350163,0
m00038,113875828,113876077,0
m00035,44012606,44012855,0
mSu,4847026,4847275,1
m00038,13844755,13845004,0
m00071,70573254,70573503,1
m00005,14724861,14725116,0
mSu,3353301,3353550,1
m00003,6723716,6723971,0
m00019,67546582,67546831,1
m00044,80318691,80318940,0
m00045,9618010,9618259,0
m00097,39981721,39981970,0
m00026,26118073,26118322,1
m00044,52745201,52745450,0
m00059,86682091,86682340,0
m00056,14578392,14578641,0
m00023,66448555,66448804,0
m00003,109418396,109418651,0
m00055,16392763,16393012,1
m00048,3173350,3173599,1
m00095,44097865,44098114,0
m00049,127282686,127282935,0
m00060,70970945,70971194,0
m00006,63335949,63336198,0
m00004,93288246,93288501,0
m00003,119166458,119166713,0
m00071,103809568,103809817,1
m00047,23827900,23828149,0
m00026,33360705,33360954,1
mSu,2408048,2408297,1
m00073,7396461,7396710,1
m00055,34669083,34669332,1
m00068,13395244,13395493,1
m00006,62588281,62588530,0
m00058,20690289,20690538,0
m00043,87938599,87938848,0
m00084,30615991,30616240,0
m00037,72721774,72722023,0
m00061,19806794,19807043,0
m00073,19551332,19551581,1
m00027,705180,705435,0
m00035,60270582,60270831,1
m00028,33479798,33480053,1
m00025,119743648,119743903,1
m00095,39547538,39547787,0
m00044,80911467,80911716,0
m00045,38279555,38279804,0
mSu,1240564,1240813,1
m00095,3250005,3250254,0
m00032,121581355,121581604,0
m00058,26518988,26519237,0
m00122,75666329,75666578,1
m00026,25431440,25431689,0
m00100,18249462,18249711,0
m00045,62812982,62813231,0
m00030,4499733,4499982,0
m00073,8868063,8868312,1
m00033,39758431,39758686,0
m00056,5028332,5028581,0
m00122,134388085,134388334,1
m00021,92031243,92031498,1
m00122,67602942,67603191,1
m00079,17104044,17104293,1
m00095,92985484,92985733,0
m00060,144803856,144804105,0
m00071,43434442,43434691,1
m00059,15817281,15817530,0
m00061,2607861,2608110,0
m00027,5322344,5322599,0
m00017,68780794,68781049,1
m00061,25966719,25966968,0
m00122,4798799,4799048,1
m00039,41854315,41854564,0
m00073,53438335,53438584,1
m00022,55750230,55750485,0
m00043,87144899,87145148,0
m00061,61798241,61798490,0
m00027,78334229,78334484,0
m00059,15025036,15025285,0
m00018,54283636,54283891,0
m00122,47409172,47409421,1
m00053,31813096,31813345,0
m00073,17143530,17143779,1
m00047,69143319,69143568,0
m00097,132910236,132910485,1
m00049,31127617,31127866,0
m00019,19468492,19468741,1
m00084,25270210,25270459,0
m00083,28016529,28016784,1
m00107,58847793,58848042,0
m00023,37993851,37994100,0
m00056,24393827,24394076,0
m00033,83441042,83441297,1
m00053,78137039,78137288,0
m00100,5825359,5825608,0
m00073,50651515,50651764,1
m00035,78325038,78325287,1
m00005,6592858,6593113,0
m00048,45920955,45921204,1
m00107,21843781,21844030,1
m00052,68955386,68955635,1
m00001,43732684,43732933,1
m00021,75313994,75314249,0
m00030,42985068,42985317,0
m00021,57080188,57080443,0
m00026,28750216,28750465,1
m00060,142971506,142971755,0
m00043,11303051,11303300,0
m00024,109773497,109773746,1
m00019,62431788,62432037,0
m00048,58707791,58708040,1
m00006,61438416,61438665,0
m00017,80344050,80344305,0
m00001,100522369,100522618,0
m00083,99936406,99936661,1
m00006,55485141,55485390,0
m00026,35166938,35167187,1
m00083,104204092,104204347,1
m00018,99487173,99487428,0
m00056,5028332,5028581,0
m00027,63027135,63027390,0
m00122,134388085,134388334,1
m00021,92031243,92031498,1
m00122,67602942,67603191,1
m00079,17104044,17104293,1
m00038,128531704,128531953,1
m00079,115657213,115657462,1
m00059,3300672,3300921,0
m00095,92985484,92985733,0
m00060,144803856,144804105,0
m00071,43434442,43434691,1
m00059,15817281,15817530,0
m00061,2607861,2608110,0
m00027,5322344,5322599,0
m00017,68780794,68781049,1
m00061,25966719,25966968,0
m00122,4798799,4799048,0
m00039,41854315,41854564,0
m00073,53438335,53438584,1
m00022,55750230,55750485,0
m00043,87144899,87145148,0
m00061,61798241,61798490,0
m00027,78334229,78334484,0
m00059,15025036,15025285,0
m00018,54283636,54283891,0
m00122,47409172,47409421,1
m00053,31813096,31813345,0
m00073,17143530,17143779,1
m00047,69143319,69143568,0
m00097,132910236,132910485,1
m00049,31127617,31127866,0
m00019,19468492,19468741,1
m00084,25270210,25270459,0
m00083,28016529,28016784,1
m00107,58847793,58848042,0
m00023,37993851,37994100,0
m00056,24393827,24394076,0
m00033,83441042,83441297,1
m00053,78137039,78137288,0
m00100,5825359,5825608,0
m00073,50651515,50651764,1
m00035,78325038,78325287,0
m00005,6592858,6593113,0
m00048,45920955,45921204,1
m00107,21843781,21844030,1
m00052,68955386,68955635,1
m00001,43732684,43732933,1
m00021,75313994,75314249,0
m00030,42985068,42985317,0
m00021,57080188,57080443,0
m00026,28750216,28750465,0
m00060,142971506,142971755,0
m00043,11303051,11303300,0
m00024,109773497,109773746,1
m00019,62431788,62432037,0
m00048,58707791,58708040,1
m00006,61438416,61438665,0
m00017,80344050,80344305,0
m00001,100522369,100522618,0
m00083,99936406,99936661,1
m00006,55485141,55485390,0
m00026,35166938,35167187,1
m00039,99889988,99890237,0
m00022,30029464,30029719,0
m00019,10287831,10288080,0
m00096,71809247,71809496,0
m00049,32549018,32549267,0
m00095,61930306,61930555,1
m00033,51546711,51546966,1
m00037,6248866,6249115,0
m00025,15765943,15766198,1
m00022,27314620,27314875,0
m00038,6970628,6970877,0
m00097,130900687,130900936,1
m00045,69411755,69412004,0
m00052,8782948,8783197,1
m00025,45147841,45148096,1
m00083,1773301,1773556,1
m00004,21355047,21355302,0
m00058,114654145,114654394,0
m00058,70656064,70656313,0
m00049,66536342,66536591,0
m00071,20925152,20925401,1
m00060,35069861,35070110,0
m00035,86297390,86297639,0
m00075,9906201,9906450,0
m00107,130430184,130430433,0
m00045,61836716,61836965,0
m00043,41306950,41307199,0
m00047,50519028,50519277,0
m00083,91439132,91439387,1
m00058,59325200,59325449,0
m00083,61297835,61298090,1
m00033,94304803,94305058,1
m00096,68149107,68149356,0
m00056,30256628,30256877,0
m00023,45584155,45584404,0
m00044,33008287,33008536,0
m00084,19355698,19355947,0
m00024,20518320,20518569,1
m00024,52367031,52367280,1
m00030,75096602,75096851,0
m00039,20273713,20273962,0
m00100,19964097,19964346,0
m00039,12189894,12190143,0
m00026,17965856,17966105,1
m00053,37271110,37271359,0
m00055,57262246,57262495,1
m00024,14113450,14113699,1
m00028,36693204,36693459,0
m00039,55708116,55708365,0
m00006,36429884,36430133,0
m00079,3523425,3523674,1
m00107,122799650,122799899,1
m00045,82076876,82077125,0
m00025,58658915,58659170,1
m00124,20242224,20242479,0
m00048,13650112,13650361,1
m00045,88536952,88537201,0
m00060,75583408,75583657,0
m00035,136280827,136281076,0
m00003,110540269,110540524,0
m00100,16223881,16224130,0
m00017,21874134,21874389,1
m00032,110374174,110374423,0
m00019,54524978,54525227,1
m00017,54606521,54606776,0
m00045,110525689,110525938,0
m00068,46347085,46347334,1
m00097,46299248,46299497,0
m00061,16198770,16199019,0
m00003,92920608,92920863,0
m00047,47467871,47468120,0
m00100,12427578,12427827,1
m00056,44295580,44295829,0
m00079,69518508,69518757,1
m00022,27312285,27312540,0
m00097,3974029,3974278,1
m00045,23825155,23825404,0
m00124,26382879,26383134,0
m00047,46594169,46594418,0
m00005,83324001,83324256,0
m00004,9029208,9029463,1
m00048,5701971,5702220,1
m00083,94052356,94052611,1
m00068,7686855,7687104,1
m00059,47914516,47914765,0
m00124,24024805,24025060,0
m00079,54701433,54701682,1
m00039,90529742,90529991,0
m00006,18483407,18483656,0
m00022,44500987,44501242,0
m00084,79834539,79834788,1
m00005,48782240,48782495,0
m00048,24565051,24565300,1
m00059,58020047,58020296,0
m00028,49685063,49685318,1
m00001,127653658,127653907,1
m00021,10072534,10072789,0
m00035,27329169,27329418,0
m00045,48165343,48165592,0
m00122,128182388,128182637,1
m00004,93237841,93238096,0
m00026,18586291,18586540,1
m00049,211680925,211681174,0
m00038,137980149,137980398,0
m00028,80698937,80699192,0
m00059,49811435,49811684,0
m00061,54579422,54579671,0
m00022,14572916,14573171,1
mSu,1155854,1156103,1
m00003,70083408,70083663,0
m00096,82891983,82892232,0
m00022,41994349,41994604,0
m00043,132357417,132357666,0
m00021,81120503,81120758,0
m00058,58958991,58959240,0
m00022,48748504,48748759,0
m00045,17112477,17112726,0
m00053,32150775,32151024,0
m00037,47946934,47947183,0
m00026,12767090,12767339,1
m00056,13673419,13673668,0
m00083,113047428,113047683,1
m00068,17636421,17636670,1
m00053,15319161,15319410,0
m00100,17924620,17924869,0
m00083,29995576,29995831,1
m00053,3201112,3201361,0
m00039,34303318,34303567,0
m00021,16951587,16951842,0
m00038,13227056,13227305,0
m00055,37916033,37916282,1
m00061,57311077,57311326,0
m00058,5266604,5266853,0
m00005,39049692,39049947,0
m00048,38570575,38570824,1
m00017,51031750,51032005,1
m00075,51702214,51702463,0
m00006,36983533,36983782,0
m00019,21244834,21245083,0
m00039,57823424,57823673,0
m00043,118029317,118029566,0
m00047,93330091,93330340,0
m00058,150061417,150061666,1
m00025,86434399,86434654,1
m00028,77327540,77327795,0
m00061,5568791,5569040,0
m00026,9848560,9848809,0
m00059,78015096,78015345,0
m00032,126740538,126740787,0
m00060,1284533,1284782,0
m00055,31140750,31140999,1
m00100,24704,24953,0
m00044,60770118,60770367,0
m00043,103843395,103843644,0
m00030,63821450,63821699,0
m00044,5122650,5122899,0
m00022,82157624,82157879,0
m00044,21871677,21871926,0
m00032,98627948,98628197,0
m00022,84055002,84055257,0
m00025,117281610,117281865,1
